RUN_DT,STN_CD,STN_CD_NM, ABRD_PRNB , GOFF_PRNB 
20200110,3900427,마석, 195 , 152 
20200110,3900429,청평, 155 , 170 
20200110,3900431,가평," 1,006 ", 985 
20200110,3900433,백양리, 6 , 25 
20200110,3900434,강촌, 33 , 49 
20200110,3900436,남춘천," 2,646 "," 2,502 "
20200110,3900437,춘천," 2,198 "," 2,245 "
20200110,3900507,옥산, 41 , 39 
20200110,3900508,청리, 8 , 6 
20200110,3900509,상주, 122 , 97 
20200110,3900512,함창, 15 , 18 
20200110,3900513,점촌, 96 , 80 
20200110,3900515,용궁, 5 , 6 
20200110,3900516,개포, 11 , 6 
20200110,3900519,예천, 29 , 33 
20200110,3900538,극락강, 35 , 46 
20200110,3900539,광주, 559 , 644 
20200110,3900552,봉화, 27 , 31 
20200110,3900556,춘양, 31 , 26 
20200110,3900558,임기, 1 , 1 
20200110,3900559,현동, 2 , 1 
20200110,3900560,분천, 169 , 265 
20200110,3900561,양원, 2 , 6 
20200110,3900562,승부, 16 , 10 
20200110,3900563,석포, 20 , 24 
20200110,3900565,철암, 288 , 245 
20200110,3900567,동백산, 60 , 28 
20200110,3900572,도계, 126 , 95 
20200110,3900576,신기, 1 , 4 
20200110,3900580,동해, 278 , 201 
20200110,3900581,묵호, 187 , 156 
20200110,3900585,정동진, 284 , 437 
20200110,3900587,강릉," 5,263 "," 5,709 "
20200110,3900588,별어곡, 2 , 2 
20200110,3900590,정선, 3 , 5 
20200110,3900592,아우라지, 9 , 8 
20200110,3900601,쌍룡, 2 , 12 
20200110,3900604,영월, 320 , 145 
20200110,3900608,예미, 40 , 41 
20200110,3900611,민둥산, 49 , 73 
20200110,3900612,사북, 259 , 229 
20200110,3900613,고한, 187 , 172 
20200110,3900615,태백, 513 , 586 
20200110,3900621,부전," 1,820 "," 1,861 "
20200110,3900627,센텀, 396 , 372 
20200110,3900629,신해운대, 678 , 614 
20200110,3900631,기장, 393 , 395 
20200110,3900633,좌천, 234 , 174 
20200110,3900636,남창, 573 , 563 
20200110,3900637,덕하, 133 , 133 
20200110,3900639,태화강," 2,196 "," 2,072 "
20200110,3900641,호계," 1,047 "," 1,087 "
20200110,3900645,불국사, 215 , 164 
20200110,3900647,경주," 1,218 "," 1,315 "
20200110,3900651,안강, 14 , 17 
20200110,3900672,하양, 987 , 751 
20200110,3900682,한림정, 10 , 19 
20200110,3900683,진영, 701 , 678 
20200110,3900685,창원, 961 , 984 
20200110,3900686,마산," 1,876 "," 1,721 "
20200110,3900687,중리, 98 , 78 
20200110,3900689,함안, 58 , 62 
20200110,3900690,군북, 75 , 106 
20200110,3900694,반성, 28 , 36 
20200110,3900699,진주," 1,145 ", 986 
20200110,3900701,완사, 5 , 7 
20200110,3900703,북천, 18 , 12 
20200110,3900705,횡천, 27 , 32 
20200110,3900706,하동, 83 , 76 
20200110,3900707,진상, 70 , 23 
20200110,3900710,광양, 22 , 29 
20200110,3900714,벌교, 20 , 24 
20200110,3900715,조성, 26 , 10 
20200110,3900716,예당, 17 , 17 
20200110,3900717,득량, 13 , 7 
20200110,3900718,보성, 73 , 101 
20200110,3900720,명봉, 2 , 3 
20200110,3900722,이양, 11 , 5 
20200110,3900725,능주, 10 , 11 
20200110,3900727,화순, 41 , 17 
20200110,3900730,효천, 31 , 20 
20200110,3900731,서광주, 23 , 26 
20200110,3900883,광명," 17,473 "," 18,050 "
20200110,3900884,천안아산," 13,641 "," 11,395 "
20200110,3900894,김천구미," 3,499 "," 2,960 "
20200110,3900895,신경주," 2,065 "," 2,142 "
20200110,3900896,울산," 7,942 "," 6,805 "
20200110,3900898,상봉, 615 , 722 
20200110,3900901,진례, 11 , 7 
20200110,3900902,창원중앙," 4,408 "," 3,451 "
20200110,3900927,인천공항T1, 278 , 641 
20200110,3901026,공주, 301 , 290 
20200110,3901040,포항," 4,422 "," 4,210 "
20200110,3901057,횡성, 289 , 312 
20200110,3901058,둔내, 200 , 205 
20200110,3901059,평창, 427 , 520 
20200110,3901060,진부, 536 , 607 
20200110,3901063,인천공항T2, 149 , 285 
20200110,3901065,월포, 16 , 12 
20200110,3901066,장사, 27 , 19 
20200110,3901067,강구, 47 , 19 
20200110,3901068,영덕, 185 , 154 
20200111,0000924,송도교, 1 , - 
20200111,3900023,서울," 58,410 "," 57,437 "
20200111,3900025,용산," 30,841 "," 29,490 "
20200111,3900030,영등포," 14,797 "," 15,089 "
20200111,3900039,안양, 443 , 388 
20200111,3900047,수원," 21,480 "," 20,049 "
20200111,3900052,오산, 138 , 110 
20200111,3900055,서정리, 31 , 31 
20200111,3900057,평택," 9,069 "," 8,198 "
20200111,3900058,성환, 46 , 29 
20200111,3900061,천안," 8,750 "," 8,905 "
20200111,3900063,전의, 164 , 148 
20200111,3900066,조치원," 5,200 "," 4,766 "
20200111,3900068,부강, 195 , 116 
20200111,3900070,신탄진," 2,323 "," 1,988 "
20200111,3900073,대전," 27,423 "," 27,600 "
20200111,3900075,옥천, 715 , 641 
20200111,3900076,이원, 32 , 32 
20200111,3900077,지탄, 1 , 1 
20200111,3900078,심천, 24 , 15 
20200111,3900080,영동," 1,783 "," 1,890 "
20200111,3900081,황간, 120 , 130 
20200111,3900082,추풍령, 29 , 47 
20200111,3900085,김천," 3,201 "," 3,394 "
20200111,3900088,구미," 8,724 "," 8,504 "
20200111,3900089,사곡, 36 , 47 
20200111,3900090,약목, 102 , 134 
20200111,3900091,왜관," 2,777 "," 2,677 "
20200111,3900093,신동, 11 , 6 
20200111,3900095,대구," 9,314 "," 9,460 "
20200111,3900096,동대구," 33,082 "," 34,399 "
20200111,3900099,경산," 3,676 "," 3,420 "
20200111,3900101,남성현, 12 , 24 
20200111,3900102,청도," 1,539 "," 1,636 "
20200111,3900104,상동, 124 , 125 
20200111,3900105,밀양," 3,573 "," 3,776 "
20200111,3900107,삼랑진, 535 , 516 
20200111,3900108,원동, 75 , 97 
20200111,3900109,물금," 1,538 "," 1,338 "
20200111,3900110,화명, 268 , 155 
20200111,3900111,구포," 5,355 "," 5,281 "
20200111,3900112,사상, 67 , 90 
20200111,3900114,부산," 24,793 "," 27,176 "
20200111,3900122,덕소, 56 , 49 
20200111,3900130,양평," 1,766 "," 1,710 "
20200111,3900132,용문, 459 , 461 
20200111,3900133,지평, 53 , 47 
20200111,3900134,석불, 1 , 1 
20200111,3900135,일신, 6 , 11 
20200111,3900136,매곡, 16 , 14 
20200111,3900137,양동, 184 , 205 
20200111,3900138,삼산, 11 , 8 
20200111,3900140,동화, 50 , 55 
20200111,3900141,만종," 1,621 "," 1,490 "
20200111,3900142,원주," 2,056 "," 2,086 "
20200111,3900144,반곡, 58 , 30 
20200111,3900148,신림, 19 , 18 
20200111,3900153,제천," 2,726 "," 2,907 "
20200111,3900157,단양, 237 , 329 
20200111,3900160,희방사, 1 , 28 
20200111,3900161,풍기, 211 , 298 
20200111,3900164,영주," 1,420 "," 1,359 "
20200111,3900172,안동, 695 , 794 
20200111,3900177,의성, 177 , 128 
20200111,3900179,탑리, 25 , 24 
20200111,3900181,화본, 17 , 22 
20200111,3900184,신녕, 1 , 4 
20200111,3900186,북영천, 10 , 10 
20200111,3900187,영천," 1,443 "," 2,104 "
20200111,3900191,건천, 10 , 10 
20200111,3900194,서경주, 335 , 284 
20200111,3900195,서대전," 6,980 "," 7,425 "
20200111,3900199,계룡," 1,068 "," 1,094 "
20200111,3900202,연산, 38 , 37 
20200111,3900204,논산," 2,255 "," 2,220 "
20200111,3900206,강경, 318 , 372 
20200111,3900208,함열, 147 , 194 
20200111,3900211,익산," 9,071 "," 9,112 "
20200111,3900214,김제, 734 , 803 
20200111,3900216,신태인, 138 , 143 
20200111,3900218,정읍," 1,760 "," 1,756 "
20200111,3900221,백양사, 58 , 64 
20200111,3900224,장성, 401 , 333 
20200111,3900229,광주송정," 8,458 "," 8,632 "
20200111,3900231,나주," 1,056 "," 1,170 "
20200111,3900233,다시, 10 , 10 
20200111,3900235,함평, 103 , 131 
20200111,3900236,무안, 10 , 21 
20200111,3900237,몽탄, 15 , 21 
20200111,3900239,일로, 55 , 63 
20200111,3900240,임성리, 4 , 1 
20200111,3900242,목포," 2,751 "," 2,915 "
20200111,3900245,삼례, 172 , 162 
20200111,3900248,전주," 6,090 "," 6,331 "
20200111,3900253,임실, 149 , 123 
20200111,3900256,오수, 106 , 126 
20200111,3900259,남원," 1,051 "," 1,122 "
20200111,3900263,곡성, 329 , 299 
20200111,3900265,구례구, 273 , 325 
20200111,3900271,순천," 4,342 "," 4,256 "
20200111,3900276,여천," 1,231 ", 964 
20200111,3900279,여수엑스포," 3,018 "," 3,977 "
20200111,3900280,오송," 9,283 "," 8,429 "
20200111,3900281,청주, 418 , 441 
20200111,3900282,오근장, 479 , 444 
20200111,3900283,청주공항, 145 , 161 
20200111,3900285,증평, 329 , 281 
20200111,3900288,음성, 199 , 173 
20200111,3900290,주덕, 115 , 120 
20200111,3900292,충주, 724 , 712 
20200111,3900295,삼탄, 2 , 3 
20200111,3900320,아산," 1,411 "," 1,301 "
20200111,3900322,온양온천," 1,462 "," 1,329 "
20200111,3900324,도고온천, 82 , 161 
20200111,3900327,신례원, 184 , 151 
20200111,3900328,예산," 1,087 "," 1,065 "
20200111,3900330,삽교, 449 , 385 
20200111,3900332,홍성," 1,548 "," 1,733 "
20200111,3900334,광천, 479 , 488 
20200111,3900336,청소, 24 , 13 
20200111,3900338,대천," 1,706 "," 1,991 "
20200111,3900341,웅천, 150 , 199 
20200111,3900343,판교, 48 , 68 
20200111,3900345,서천, 416 , 476 
20200111,3900346,장항, 205 , 237 
20200111,3900348,군산, 764 , 882 
20200111,3900351,대야, 18 , 18 
20200111,3900361,행신," 2,933 "," 2,470 "
20200111,3900385,옥수, 48 , 63 
20200111,3900387,왕십리, 198 , 248 
20200111,3900388,청량리," 12,833 "," 11,828 "
20200111,3900426,평내호평," 1,449 "," 1,287 "
20200111,3900427,마석, 1 , 1 
20200111,3900429,청평, 507 , 556 
20200111,3900431,가평," 1,178 "," 1,558 "
20200111,3900433,백양리, 37 , 65 
20200111,3900434,강촌, 170 , 235 
20200111,3900436,남춘천," 3,808 "," 3,963 "
20200111,3900437,춘천," 3,377 "," 3,388 "
20200111,3900507,옥산, 29 , 30 
20200111,3900508,청리, 6 , 13 
20200111,3900509,상주, 137 , 154 
20200111,3900512,함창, 13 , 11 
20200111,3900513,점촌, 167 , 155 
20200111,3900515,용궁, 6 , 9 
20200111,3900516,개포, 30 , 1 
20200111,3900519,예천, 47 , 112 
20200111,3900538,극락강, 43 , 33 
20200111,3900539,광주, 708 , 825 
20200111,3900552,봉화, 47 , 44 
20200111,3900556,춘양, 30 , 27 
20200111,3900558,임기, 1 , - 
20200111,3900559,현동, - , 3 
20200111,3900560,분천," 1,138 "," 1,212 "
20200111,3900561,양원, 2 , 2 
20200111,3900562,승부, 119 , 56 
20200111,3900563,석포, 22 , 20 
20200111,3900565,철암, 922 , 943 
20200111,3900567,동백산, 22 , 70 
20200111,3900572,도계, 103 , 102 
20200111,3900576,신기, 1 , 6 
20200111,3900580,동해, 258 , 245 
20200111,3900581,묵호, 263 , 310 
20200111,3900585,정동진, 747 , 771 
20200111,3900587,강릉," 6,322 "," 7,321 "
20200111,3900588,별어곡, 1 , - 
20200111,3900590,정선, 11 , 18 
20200111,3900592,아우라지, 3 , 8 
20200111,3900601,쌍룡, 11 , 3 
20200111,3900604,영월, 358 , 342 
20200111,3900608,예미, 45 , 31 
20200111,3900611,민둥산, 82 , 195 
20200111,3900612,사북, 230 , 211 
20200111,3900613,고한, 197 , 117 
20200111,3900615,태백," 1,095 "," 1,202 "
20200111,3900621,부전," 2,448 "," 2,638 "
20200111,3900627,센텀, 331 , 300 
20200111,3900629,신해운대, 644 , 799 
20200111,3900631,기장, 481 , 501 
20200111,3900633,좌천, 199 , 193 
20200111,3900636,남창, 677 , 643 
20200111,3900637,덕하, 176 , 122 
20200111,3900639,태화강," 2,517 "," 2,271 "
20200111,3900641,호계," 1,346 "," 1,221 "
20200111,3900645,불국사, 209 , 235 
20200111,3900647,경주," 1,484 "," 1,649 "
20200111,3900651,안강, 31 , 31 
20200111,3900672,하양, 971 , 670 
20200111,3900682,한림정, 17 , 25 
20200111,3900683,진영, 766 , 752 
20200111,3900685,창원," 1,012 "," 1,025 "
20200111,3900686,마산," 1,763 "," 1,959 "
20200111,3900687,중리, 100 , 88 
20200111,3900689,함안, 110 , 83 
20200111,3900690,군북, 165 , 109 
20200111,3900694,반성, 80 , 78 
20200111,3900699,진주," 1,290 "," 1,334 "
20200111,3900701,완사, 6 , 16 
20200111,3900703,북천, 11 , 23 
20200111,3900705,횡천, 16 , 19 
20200111,3900706,하동, 133 , 140 
20200111,3900707,진상, 25 , 25 
20200111,3900710,광양, 36 , 40 
20200111,3900714,벌교, 45 , 42 
20200111,3900715,조성, 8 , 6 
20200111,3900716,예당, 14 , 7 
20200111,3900717,득량, 15 , 12 
20200111,3900718,보성, 112 , 96 
20200111,3900720,명봉, 5 , 5 
20200111,3900722,이양, 5 , 8 
20200111,3900725,능주, 8 , 8 
20200111,3900727,화순, 24 , 27 
20200111,3900730,효천, 42 , 20 
20200111,3900731,서광주, 34 , 33 
20200111,3900883,광명," 17,179 "," 15,528 "
20200111,3900884,천안아산," 11,069 "," 10,247 "
20200111,3900894,김천구미," 2,647 "," 2,655 "
20200111,3900895,신경주," 1,776 "," 2,301 "
20200111,3900896,울산," 6,609 "," 6,400 "
20200111,3900898,상봉, 738 , 625 
20200111,3900901,진례, 16 , 8 
20200111,3900902,창원중앙," 3,492 "," 3,220 "
20200111,3900927,인천공항T1, 328 , 707 
20200111,3901026,공주, 304 , 310 
20200111,3901040,포항," 4,297 "," 4,758 "
20200111,3901057,횡성, 371 , 335 
20200111,3901058,둔내, 213 , 235 
20200111,3901059,평창, 414 , 486 
20200111,3901060,진부, 572 , 708 
20200111,3901063,인천공항T2, 155 , 282 
20200111,3901065,월포, 28 , 42 
20200111,3901066,장사, 18 , 27 
20200111,3901067,강구, 31 , 45 
20200111,3901068,영덕, 209 , 236 
20200112,0000924,송도교, 1 , - 
20200112,3900023,서울," 49,370 "," 50,952 "
20200112,3900025,용산," 24,677 "," 25,724 "
20200112,3900030,영등포," 12,930 "," 13,367 "
20200112,3900039,안양, 447 , 324 
20200112,3900047,수원," 17,535 "," 18,642 "
20200112,3900052,오산, 105 , 131 
20200112,3900055,서정리, 22 , 42 
20200112,3900057,평택," 6,951 "," 8,352 "
20200112,3900058,성환, 43 , 31 
20200112,3900061,천안," 7,453 "," 7,528 "
20200112,3900063,전의, 126 , 174 
20200112,3900066,조치원," 4,174 "," 5,051 "
20200112,3900068,부강, 123 , 227 
20200112,3900070,신탄진," 1,966 "," 2,395 "
20200112,3900073,대전," 23,109 "," 23,870 "
20200112,3900075,옥천, 572 , 537 
20200112,3900076,이원, 32 , 26 
20200112,3900078,심천, 19 , 14 
20200112,3900080,영동," 1,512 "," 1,623 "
20200112,3900081,황간, 88 , 80 
20200112,3900082,추풍령, 66 , 47 
20200112,3900085,김천," 2,765 "," 2,720 "
20200112,3900088,구미," 7,116 "," 7,733 "
20200112,3900089,사곡, 33 , 71 
20200112,3900090,약목, 93 , 114 
20200112,3900091,왜관," 2,202 "," 2,439 "
20200112,3900093,신동, 8 , 5 
20200112,3900095,대구," 7,500 "," 6,809 "
20200112,3900096,동대구," 31,999 "," 29,775 "
20200112,3900099,경산," 3,228 "," 3,334 "
20200112,3900101,남성현, 19 , 11 
20200112,3900102,청도," 1,269 "," 1,290 "
20200112,3900104,상동, 133 , 91 
20200112,3900105,밀양," 3,181 "," 3,069 "
20200112,3900107,삼랑진, 433 , 413 
20200112,3900108,원동, 112 , 158 
20200112,3900109,물금," 1,383 "," 1,373 "
20200112,3900110,화명, 213 , 151 
20200112,3900111,구포," 4,997 "," 5,151 "
20200112,3900112,사상, 85 , 105 
20200112,3900114,부산," 29,131 "," 22,086 "
20200112,3900122,덕소, 60 , 46 
20200112,3900130,양평," 1,514 "," 1,330 "
20200112,3900132,용문, 378 , 286 
20200112,3900133,지평, 47 , 40 
20200112,3900134,석불, 1 , 2 
20200112,3900135,일신, 25 , 6 
20200112,3900136,매곡, 14 , 4 
20200112,3900137,양동, 152 , 161 
20200112,3900138,삼산, 2 , - 
20200112,3900140,동화, 33 , 38 
20200112,3900141,만종," 1,060 "," 1,129 "
20200112,3900142,원주," 1,932 "," 1,760 "
20200112,3900144,반곡, 30 , 76 
20200112,3900148,신림, 19 , 16 
20200112,3900153,제천," 2,492 "," 2,387 "
20200112,3900157,단양, 333 , 221 
20200112,3900160,희방사, 3 , 17 
20200112,3900161,풍기, 229 , 209 
20200112,3900164,영주," 1,102 ", 990 
20200112,3900172,안동, 780 , 755 
20200112,3900177,의성, 110 , 143 
20200112,3900179,탑리, 32 , 24 
20200112,3900181,화본, 121 , 54 
20200112,3900184,신녕, 2 , 4 
20200112,3900186,북영천, 13 , 4 
20200112,3900187,영천," 1,225 "," 1,273 "
20200112,3900191,건천, 41 , 38 
20200112,3900194,서경주, 255 , 258 
20200112,3900195,서대전," 6,581 "," 5,606 "
20200112,3900199,계룡, 910 , 952 
20200112,3900202,연산, 30 , 29 
20200112,3900204,논산," 1,739 "," 1,983 "
20200112,3900206,강경, 364 , 297 
20200112,3900208,함열, 158 , 147 
20200112,3900211,익산," 7,935 "," 8,058 "
20200112,3900214,김제, 654 , 629 
20200112,3900216,신태인, 152 , 130 
20200112,3900218,정읍," 1,621 "," 1,599 "
20200112,3900221,백양사, 74 , 50 
20200112,3900224,장성, 404 , 478 
20200112,3900229,광주송정," 7,920 "," 7,773 "
20200112,3900231,나주, 986 ," 1,427 "
20200112,3900233,다시, 6 , 5 
20200112,3900235,함평, 95 , 86 
20200112,3900236,무안, 18 , 11 
20200112,3900237,몽탄, 20 , 14 
20200112,3900239,일로, 59 , 65 
20200112,3900240,임성리, 1 , - 
20200112,3900242,목포," 2,968 "," 2,620 "
20200112,3900245,삼례, 157 , 180 
20200112,3900248,전주," 5,568 "," 4,646 "
20200112,3900253,임실, 80 , 129 
20200112,3900256,오수, 112 , 97 
20200112,3900259,남원," 1,053 ", 972 
20200112,3900263,곡성, 339 , 351 
20200112,3900265,구례구, 313 , 223 
20200112,3900271,순천," 4,131 "," 3,930 "
20200112,3900276,여천, 974 ," 1,367 "
20200112,3900279,여수엑스포," 4,129 "," 2,478 "
20200112,3900280,오송," 7,217 "," 9,208 "
20200112,3900281,청주, 354 , 438 
20200112,3900282,오근장, 444 , 435 
20200112,3900283,청주공항, 85 , 150 
20200112,3900285,증평, 272 , 400 
20200112,3900288,음성, 183 , 224 
20200112,3900290,주덕, 113 , 125 
20200112,3900292,충주, 812 , 709 
20200112,3900295,삼탄, 3 , 2 
20200112,3900320,아산," 1,154 "," 1,137 "
20200112,3900322,온양온천," 1,066 "," 1,083 "
20200112,3900324,도고온천, 141 , 93 
20200112,3900327,신례원, 166 , 154 
20200112,3900328,예산, 882 , 917 
20200112,3900330,삽교, 367 , 373 
20200112,3900332,홍성," 1,381 "," 1,359 "
20200112,3900334,광천, 482 , 483 
20200112,3900336,청소, 25 , 11 
20200112,3900338,대천," 1,693 "," 1,394 "
20200112,3900341,웅천, 168 , 177 
20200112,3900343,판교, 59 , 54 
20200112,3900345,서천, 407 , 370 
20200112,3900346,장항, 212 , 191 
20200112,3900348,군산, 822 , 641 
20200112,3900351,대야, 10 , 7 
20200112,3900361,행신," 2,646 "," 3,129 "
20200112,3900385,옥수, 42 , 53 
20200112,3900387,왕십리, 178 , 324 
20200112,3900388,청량리," 9,063 "," 11,053 "
20200112,3900393,광운대, 286 , 226 
20200112,3900412,동두천, 268 , 298 
20200112,3900426,평내호평," 1,083 "," 1,058 "
20200112,3900427,마석, 1 , 1 
20200112,3900429,청평, 533 , 408 
20200112,3900431,가평," 1,214 ", 962 
20200112,3900433,백양리, 43 , 48 
20200112,3900434,강촌, 166 , 78 
20200112,3900436,남춘천," 3,265 "," 2,789 "
20200112,3900437,춘천," 2,639 "," 2,494 "
20200112,3900507,옥산, 20 , 17 
20200112,3900508,청리, 7 , 2 
20200112,3900509,상주, 132 , 149 
20200112,3900512,함창, 14 , 15 
20200112,3900513,점촌, 109 , 117 
20200112,3900515,용궁, 11 , 6 
20200112,3900516,개포, 49 , 5 
20200112,3900519,예천, 40 , 46 
20200112,3900538,극락강, 26 , 28 
20200112,3900539,광주, 729 , 663 
20200112,3900552,봉화, 23 , 18 
20200112,3900556,춘양, 16 , 29 
20200112,3900558,임기, 4 , 3 
20200112,3900559,현동, 2 , - 
20200112,3900560,분천, 656 , 652 
20200112,3900561,양원, 7 , 6 
20200112,3900562,승부, 175 , 120 
